x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89449.00719665809,43323.82661877375,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89448.32196163779,43324.55142402977,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89447.6367266175,43325.276229285795,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89446.9514915972,43326.00103454181,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89446.2662565769,43326.72583979784,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89445.58102155662,43327.450645053854,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89444.89578653632,43328.17545030988,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89444.21055151602,43328.900255565895,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89443.52531649572,43329.62506082192,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89442.84008147543,43330.34986607794,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89442.15484645513,43331.07467133396,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89441.46961143485,43331.79947658998,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89440.78437641455,43332.524281846,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89440.09914139425,43333.24908710202,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89439.41390637396,43333.973892358044,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89438.72867135366,43334.69869761406,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89438.04343633336,43335.423502870086,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89437.35820131308,43336.1483081261,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89436.67296629278,43336.87311338213,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89435.98773127249,43337.597918638145,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89435.30249625219,43338.32272389417,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89434.61726123189,43339.047529150186,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89433.9320262116,43339.77233440621,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89433.24679119131,43340.49713966223,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89432.56155617101,43341.22194491825,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89431.87632115072,43341.94675017427,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89431.19108613042,43342.671555430294,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89430.50585111012,43343.39636068631,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89429.82061608983,43344.121165942335,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89429.13538106954,43344.84597119835,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89428.45014604925,43345.57077645438,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89427.76491102895,43346.295581710394,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89427.07967600865,43347.02038696642,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89426.39444098836,43347.745192222435,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89425.70920596806,43348.46999747846,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89425.02397094778,43349.19480273448,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89424.33873592748,43349.919607990494,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89423.65350090718,43350.64441324652,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89422.96826588688,43351.369218502536,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89422.28303086659,43352.09402375856,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89421.59779584629,43352.81882901458,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89420.91256082601,43353.5436342706,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89420.22732580571,43354.26843952662,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89419.54209078541,43354.99324478264,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89418.85685576512,43355.71805003866,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89418.17162074482,43356.442855294685,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89417.48638572452,43357.1676605507,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89416.80115070424,43357.892465806726,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89416.11591568394,43358.61727106274,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89415.43068066365,43359.34207631877,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89414.74544564335,43360.066881574785,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89414.06021062305,43360.79168683081,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89413.37497560275,43361.51649208683,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89412.68974058247,43362.24129734285,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89412.00450556217,43362.96610259887,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89411.31927054188,43363.69090785489,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89410.63403552158,43364.41571311091,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89409.94880050128,43365.140518366934,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89409.26356548099,43365.86532362295,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89408.5783304607,43366.590128878976,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89407.8930954404,43367.31493413499,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89407.20786042011,43368.03973939102,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89406.52262539981,43368.764544647034,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89405.83739037951,43369.48934990306,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89405.15215535922,43370.214155159076,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89404.46692033893,43370.9389604151,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89403.78168531864,43371.66376567112,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89403.09645029834,43372.38857092714,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89402.41121527804,43373.11337618316,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89401.72598025775,43373.83818143918,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89401.04074523745,43374.5629866952,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89400.35551021717,43375.287791951225,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89399.67027519687,43376.01259720724,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89398.98504017657,43376.737402463266,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89398.29980515628,43377.46220771928,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89397.61457013598,43378.18701297531,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89396.92933511568,43378.911818231325,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89396.2441000954,43379.63662348735,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89395.5588650751,43380.36142874337,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89394.8736300548,43381.08623399939,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89394.1883950345,43381.81103925541,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89393.50316001421,43382.535844511425,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89392.81792499391,43383.26064976745,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89392.13268997363,43383.98545502347,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89391.44745495333,43384.71026027949,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89390.76221993304,43385.43506553551,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89390.07698491274,43386.15987079153,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89389.39174989244,43386.88467604755,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89388.70651487214,43387.609481303574,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89388.02127985186,43388.33428655959,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89387.33604483157,43389.059091815616,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89386.65080981127,43389.78389707163,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89385.96557479097,43390.50870232766,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89385.28033977067,43391.233507583675,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89384.59510475038,43391.9583128397,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89383.9098697301,43392.683118095716,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89383.2246347098,43393.40792335174,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89382.5393996895,43394.13272860776,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89381.8541646692,43394.85753386378,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89381.1689296489,43395.5823391198,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89380.48369462861,43396.30714437582,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89379.79845960833,43397.03194963184,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89379.11322458803,43397.756754887865,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89378.42798956773,43398.48156014388,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89377.74275454743,43399.20636539991,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89377.05751952714,43399.931170655924,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89376.37228450684,43400.65597591195,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89375.68704948656,43401.380781167965,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89375.00181446626,43402.10558642399,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89374.31657944596,43402.83039168001,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89373.63134442567,43403.55519693603,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89372.94610940537,43404.28000219205,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89372.26087438509,43405.00480744807,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89371.57563936479,43405.72961270409,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89370.89040434449,43406.454417960114,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89370.2051693242,43407.17922321613,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89369.5199343039,43407.904028472156,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89368.8346992836,43408.62883372817,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89368.14946426332,43409.3536389842,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89367.46422924302,43410.078444240215,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89366.77899422272,43410.80324949624,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89366.09375920243,43411.528054752256,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89365.40852418213,43412.25286000828,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89364.72328916183,43412.9776652643,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89364.03805414155,43413.70247052032,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89363.35281912125,43414.42727577634,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89362.66758410096,43415.15208103236,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89361.98234908066,43415.87688628838,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89361.29711406036,43416.6016915444,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89360.61187904007,43417.32649680042,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89359.92664401978,43418.05130205644,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89359.24140899949,43418.776107312464,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89358.55617397919,43419.50091256848,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89357.87093895889,43420.225717824505,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89357.1857039386,43420.95052308052,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89356.5004689183,43421.67532833655,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89355.81523389801,43422.400133592564,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89355.12999887772,43423.12493884859,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89354.44476385742,43423.849744104606,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89353.75952883712,43424.57454936063,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89353.07429381683,43425.29935461665,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89352.38905879653,43426.02415987267,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89351.70382377625,43426.74896512869,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89351.01858875595,43427.47377038471,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89350.33335373565,43428.19857564073,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89349.64811871535,43428.923380896755,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89348.96288369506,43429.64818615277,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89348.27764867476,43430.372991408796,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89347.59241365448,43431.09779666481,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89346.90717863418,43431.82260192084,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89346.22194361388,43432.547407176855,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89345.53670859359,43433.27221243288,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89344.85147357329,43433.9970176889,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89344.16623855299,43434.72182294492,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89343.48100353271,43435.44662820094,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89342.79576851241,43436.17143345696,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89342.11053349212,43436.89623871298,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89341.42529847182,43437.621043969004,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89340.74006345152,43438.34584922502,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89340.05482843122,43439.070654481045,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89339.36959341094,43439.79545973706,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89338.68435839064,43440.52026499309,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89337.99912337035,43441.245070249104,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89337.31388835005,43441.96987550513,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89336.62865332975,43442.694680761146,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89335.94341830946,43443.41948601717,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89335.25818328917,43444.14429127319,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89334.57294826888,43444.86909652921,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89333.88771324858,43445.59390178523,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89333.20247822828,43446.318707041246,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89332.51724320799,43447.04351229727,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89331.83200818769,43447.76831755329,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89331.1467731674,43448.49312280931,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89330.46153814711,43449.21792806533,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89329.77630312681,43449.94273332135,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89329.09106810651,43450.66753857737,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89328.40583308622,43451.392343833395,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89327.72059806592,43452.11714908941,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89327.03536304564,43452.84195434544,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89326.35012802534,43453.566759601454,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89325.66489300504,43454.29156485748,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89324.97965798475,43455.016370113495,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89324.29442296445,43455.74117536952,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89323.60918794415,43456.46598062554,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89322.92395292387,43457.19078588156,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89322.23871790357,43457.91559113758,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89321.55348288328,43458.6403963936,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89320.86824786298,43459.36520164962,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89320.18301284268,43460.090006905644,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89319.49777782238,43460.81481216166,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89318.8125428021,43461.539617417686,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89318.1273077818,43462.2644226737,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89317.4420727615,43462.98922792973,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89316.75683774121,43463.714033185744,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89316.07160272091,43464.43883844177,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89315.38636770062,43465.163643697786,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89314.70113268033,43465.88844895381,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89314.01589766004,43466.61325420983,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89313.33066263974,43467.33805946585,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89312.64542761944,43468.06286472187,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89311.96019259914,43468.78766997789,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89311.27495757885,43469.51247523391,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89310.58972255856,43470.237280489935,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89309.90448753827,43470.96208574595,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89309.21925251797,43471.68689100198,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89308.53401749767,43472.411696257994,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89307.84878247738,43473.13650151402,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89307.16354745708,43473.861306770035,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89306.4783124368,43474.58611202606,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89305.7930774165,43475.31091728208,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89305.1078423962,43476.0357225381,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89304.4226073759,43476.76052779412,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89303.73737235561,43477.48533305014,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89303.05213733531,43478.21013830616,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89302.36690231503,43478.93494356218,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89301.68166729473,43479.6597488182,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89300.99643227443,43480.38455407422,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89300.31119725414,43481.10935933024,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89299.62596223384,43481.83416458626,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89298.94072721354,43482.558969842285,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89298.25549219326,43483.2837750983,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89297.57025717296,43484.008580354326,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89296.88502215267,43484.73338561034,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89296.19978713237,43485.45819086637,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89295.51455211207,43486.182996122385,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89294.82931709178,43486.90780137841,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89294.14408207149,43487.632606634426,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89293.4588470512,43488.35741189045,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89292.7736120309,43489.08221714647,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89292.0883770106,43489.80702240249,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89291.4031419903,43490.53182765851,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89290.71790697,43491.256632914534,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89290.03267194972,43491.98143817055,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89289.34743692943,43492.706243426575,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89288.66220190913,43493.43104868259,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89287.97696688883,43494.15585393862,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89287.29173186854,43494.880659194634,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89286.60649684825,43495.60546445066,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89285.92126182796,43496.330269706676,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89285.23602680766,43497.0550749627,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89284.55079178736,43497.77988021872,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89283.86555676706,43498.50468547474,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89283.18032174677,43499.22949073076,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89282.49508672649,43499.95429598678,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89281.80985170619,43500.6791012428,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89281.12461668589,43501.403906498825,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89280.4393816656,43502.12871175484,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89279.7541466453,43502.853517010866,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89279.068911625,43503.57832226688,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89278.38367660472,43504.30312752291,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89277.69844158442,43505.027932778925,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89277.01320656412,43505.75273803495,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89276.32797154383,43506.47754329097,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89275.64273652353,43507.20234854699,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89274.95750150323,43507.92715380301,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89274.27226648295,43508.65195905903,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89273.58703146265,43509.37676431505,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89272.90179644235,43510.101569571074,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89272.21656142206,43510.82637482709,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89271.53132640176,43511.55118008311,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89270.84609138146,43512.27598533913,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89270.16085636118,43513.00079059515,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89269.47562134088,43513.725595851174,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89268.79038632059,43514.45040110719,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89268.10515130029,43515.175206363216,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89267.41991627999,43515.90001161923,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89266.7346812597,43516.62481687526,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89266.04944623941,43517.349622131274,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89265.36421121912,43518.0744273873,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89264.67897619882,43518.799232643316,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89263.99374117852,43519.52403789934,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89263.30850615822,43520.24884315536,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89262.62327113793,43520.97364841138,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89261.93803611764,43521.6984536674,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89261.25280109735,43522.42325892342,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89260.56756607705,43523.14806417944,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89259.88233105675,43523.872869435465,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89259.19709603646,43524.59767469148,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
89258.51186101616,43525.32247994751,0.0,0.0,0.0,0.5584395372310499,0.8295452267701688,9.72
